time_intervals,cerealia,cyperaceae,poeceae ,trees,crops,herbaceous_plants
301 to 400,0.001223599,0.005241858,0.049182247,0.579059027,0.002438242,0.018713869
301 to 400,0.011088996,0.487347171,0.116576628,0.174580608,0.007392664,0.01933466
301 to 400,0.000852816,0.070744259,0.158785969,0.442692416,0.012225674,0.0150108
301 to 400,0.002232143,0.161830357,0.119419643,0.114955357,0.007254464,0.044084821
301 to 400,0.000926963,0.032696857,0.184828251,0.609908737,0.001874429,0.029841807
301 to 400,0.004694836,0.054773083,0.109546166,0.355242567,0.004694836,0.067292645
301 to 400,0.023107437,0.241066029,0.308473097,0.146032382,0.019477133,0.060827137
401 to 500,0.004716981,0.016981132,0.032075472,0.701886792,0,0.001886792
401 to 500,0.000589971,0.109144543,0.178171091,0.421828909,0.013569322,0.074926254
401 to 500,0.002941176,0.023529412,0.273529412,0.176470588,0.076470588,0.144117647
401 to 500,0.014735684,0.375434254,0.152314574,0.107311389,0.065586822,0.099784321
401 to 500,0.014227642,0.518292683,0.030487805,0.130081301,0,0.148373984
401 to 500,0.006479482,0.138228942,0.097192225,0.172786177,0.021598272,0.393088553
401 to 500,0.005169958,0.051226194,0.058065046,0.744256942,0.005327752,0.017518464
401 to 500,0.011594203,0.049275362,0.130434783,0.388405797,0.263768116,0.052173913
401 to 500,0.000645161,0.010164674,0.041461764,0.839205955,0.002097902,0.016079404
401 to 500,0.004630608,0.020227282,0.095354176,0.50594724,0.193884252,0.084002091
401 to 500,0.001394221,0.018305642,0.071756614,0.763263749,0.006412982,0.03862783
401 to 500,0.00071736,0.092898135,0.06527977,0.213414634,0.003228121,0.021879484
401 to 500,0.010752688,0.029032258,0.08172043,0.362365591,0.002150538,0.01827957
401 to 500,0.027568922,0.220551378,0.285714286,0.228070175,0.012531328,0.085213033
401 to 500,0.06862982,0.062927662,0.093530505,0.325264716,0.023956618,0.062927662
401 to 500,0.002979991,0.038739889,0.020008514,0.225202214,0.005959983,0.433801618
401 to 500,0.003424658,0.020547945,0.047945205,0.63869863,0.001712329,0.025684932
401 to 500,0.038567493,0.008264463,0.20661157,0.424242424,0.013774105,0.137741047
401 to 500,0.115131579,0.078947368,0.098684211,0.371710526,0.016447368,0.128289474
401 to 500,0.002079002,0.020790021,0.122661123,0.40956341,0.016632017,0.054054054
401 to 500,0.006455912,0.479429684,0.083325192,0.355452311,0.011707731,0.010557405
401 to 500,0.012765957,0.063829787,0.068085106,0.514893617,0.004255319,0.076595745
401 to 500,0.00422833,0.088794926,0.033826638,0.820295983,0.002114165,0
401 to 500,0,0.002836075,0.00907544,0.543959161,0,0.007373795
401 to 500,0.015503876,0.019379845,0.189922481,0.348837209,0.007751938,0.042635659
401 to 500,0.002217295,0.379157428,0.130820399,0.042128603,0.028824834,0.093126386
401 to 500,0.037815126,0.004201681,0.068627451,0.739495798,0.005602241,0.081232493
401 to 500,0.030201342,0.003355705,0.194630872,0.194630872,0.05704698,0.281879195
401 to 500,0.073429952,0.056038647,0.170048309,0.130676329,0.022463768,0.158454106
401 to 500,0.012214984,0.206026059,0.192996743,0.283387622,0.024429967,0.045602606
401 to 500,0.014423077,0.029647436,0.060897436,0.801282051,0.001602564,0.030448718
401 to 500,0.00625,0.0375,0.084375,0.74375,0.003125,0.021875
401 to 500,0.004440497,0.6660746,0.055950266,0.143872114,0.010657194,0.057726465
401 to 500,0.00174216,0.00174216,0.010452962,0.968641115,0,0.00174216
401 to 500,0.000692521,0.014196676,0.031163435,0.897853186,0.00034626,0.004155125
401 to 500,0.016673414,0.042826905,0.130564279,0.683370422,0.007915944,0.036787056
401 to 500,0.00862069,0.022167488,0.073891626,0.743842365,0.003694581,0.051724138
401 to 500,0.00347839,0.030384082,0.263925078,0.227144751,0.022830933,0.06378584
401 to 500,0.017777778,0.177777778,0.12,0.186666667,0.022222222,0.146666667
401 to 500,0.002210759,0.430361091,0.051584377,0.389830508,0.003684598,0.06779661
401 to 500,0.052054795,0.04109589,0.038356164,0.673972603,0.005479452,0.019178082
401 to 500,0.002591633,0.016444093,0.058466329,0.835549629,0.002164052,0.020305482
401 to 500,0.006602562,0.025887749,0.142258511,0.481078781,0.029124422,0.059905853
401 to 500,0,0.080188679,0.055660377,0.583962264,0.002830189,0.01509434
401 to 500,0.002823045,0.009893653,0.053037277,0.528181444,0.00209083,0.025122726
401 to 500,0.003018868,0.030188679,0.039245283,0.526037736,0,0.003018868
401 to 500,0.000539029,0.012693054,0.065333795,0.777212671,0.005237101,0.014854429
401 to 500,0.000708246,0.015620965,0.030606639,0.843460666,0.001457133,0.00797835
401 to 500,0.0028134,0.003117564,0.01756465,0.879841514,0.00348822,0.013582223
401 to 500,0.008183472,0.029391551,0.130807051,0.691111532,0.005459931,0.005727567
401 to 500,0.0028134,0.003117564,0.01756465,0.879841514,0.00348822,0.013582223
401 to 500,0.014492754,0.031884058,0.07826087,0.634782609,0.005797101,0.060869565
401 to 500,0.013949433,0.007846556,0.099389712,0.752397559,0.006102877,0.070619006
401 to 500,0,0.015100671,0.073825503,0.874161074,0,0.005033557
401 to 500,0.003174603,0.006349206,0.079365079,0.771428571,0.003174603,0.041269841
401 to 500,0.004329004,0.058441558,0.121212121,0.627705628,0.00974026,0.054112554
401 to 500,0,0.039772727,0.380681818,0.014204545,0.03125,0.380681818
401 to 500,0.003006012,0.00501002,0.128256513,0.157314629,0.014028056,0.018036072
401 to 500,0.012437811,0.019900498,0.042288557,0.71641791,0,0.007462687
401 to 500,0,0.149284254,0.00408998,0.703476483,0.010224949,0.026584867
401 to 500,0.003215434,0.012861736,0.035369775,0.861736334,0.002143623,0
401 to 500,0.004344408,0.059578454,0.083758305,0.524951638,0.026432472,0.05564872
401 to 500,0.053608247,0.18556701,0.216494845,0.169072165,0.004123711,0.090721649
401 to 500,0.00621118,0.097308489,0.057971014,0.278467909,0.451345756,0.022774327
401 to 500,0.002247191,0.080898876,0.175280899,0.382022472,0.033707865,0.271910112
401 to 500,0.002501773,0.06545593,0.132790014,0.477924123,0.017131078,0.042444625
401 to 500,0.007827789,0.021526419,0.068493151,0.733855186,0.005870841,0.025440313
401 to 500,0.011648224,0.290040769,0.115899825,0.410017472,0.019219569,0.031450204
401 to 500,0.00872093,0.005813953,0.011627907,0.863372093,0.00872093,0
401 to 500,0.022984369,0.032416113,0.07726832,0.167501616,0.025805077,0.081683023
401 to 500,0.002853735,0.027532346,0.077993439,0.693850231,0.037264476,0.045148765
401 to 500,0.008733624,0.03930131,0.116448326,0.620087336,0.002911208,0.020378457
401 to 500,0.033250379,0.02855273,0.079305904,0.609542036,0.004854671,0.052897127
401 to 500,0.008511097,0.267991812,0.120434712,0.154371364,0.004403685,0.026624111
401 to 500,0.004552614,0.084014959,0.096919789,0.054161601,0.001146789,0.060549538
401 to 500,0.033419023,0.141388175,0.22622108,0.190231362,0.053984576,0.033419023
401 to 500,0.019366532,0.365865918,0.056710435,0.196328833,0.004292714,0.047329579
401 to 500,0.02192682,0.31707372,0.12276496,0.36283796,0.027131399,0.050423576
401 to 500,0.032320384,0.038377193,0.30151271,0.235723237,0.014552751,0.143782074
401 to 500,0.004016064,0.020080321,0.104417671,0.759036145,0.004016064,0.012048193
401 to 500,0.001876173,0.125703565,0.208255159,0.504690432,0.018761726,0.005628518
401 to 500,0.007462687,0.012437811,0.027363184,0.669154229,0.002487562,0.034825871
401 to 500,0.009420905,0.009026564,0.026995451,0.725234577,0.001824165,0.015310507
401 to 500,0.001607375,0.019604295,0.041057621,0.572118027,0.000512821,0.017404797
401 to 500,0.002222222,0.011111111,0.033333333,0.935555556,0,0.006666667
401 to 500,0.000942542,0.001102286,0.021243021,0.893190708,0.000479233,0.002192629
401 to 500,0.035087719,0.010526316,0.063157895,0.621052632,0.063157895,0.035087719
401 to 500,0.00342848,0.197622258,0.093104988,0.558481896,0.0184859,0.027927141
401 to 500,0.011056559,0.070031422,0.143126473,0.632914375,0.011410055,0.022289866
401 to 500,0.032338308,0.032338308,0.121890547,0.415422886,0.004975124,0.027363184
401 to 500,0.003378378,0.006756757,0.033783784,0.908783784,0,0.006756757
401 to 500,0.002,0.008,0.086,0.774,0.02,0.022
401 to 500,0.002320186,0.009280742,0.044083527,0.716937355,0.006960557,0.027842227
401 to 500,0.003891051,0.015809339,0.226894942,0.382015564,0.004918288,0.176085603
401 to 500,0.002717391,0.057065217,0.217391304,0.274456522,0.005434783,0.059782609
401 to 500,0,0.072691552,0.007858546,0.856581532,0.007858546,0
401 to 500,0.00088968,0.022241993,0.226868327,0.389679715,0.018683274,0.011565836
401 to 500,0.002084419,0.31214174,0.065138093,0.538822303,0.006253257,0.018238666
401 to 500,0.000292568,0.010416109,0.203780095,0.131681533,0.003959143,0.160944374
401 to 500,0.005979158,0.006234826,0.029279532,0.897830424,0.003246277,0.0136577
401 to 500,0.008681691,0.301111334,0.036974428,0.359340806,0.00242684,0.016306036
401 to 500,0,0.006116208,0.003058104,0.639143731,0.009174312,0.113149847
401 to 500,0.003523608,0.002114165,0.027484144,0.910500352,0.003523608,0.011275546
401 to 500,0.003984064,0.067729084,0.12749004,0.450199203,0.007968127,0.227091633
401 to 500,0.00517752,0.033806822,0.159641739,0.41608023,0.007423275,0.089292755
401 to 500,0.010950297,0.063168286,0.036326986,0.452959487,0.006871524,0.016507246
401 to 500,0.007911392,0,0.001582278,0.803797468,0,0
401 to 500,0.002463054,0.068965517,0.270935961,0.465517241,0.019704433,0.012315271
401 to 500,0.002962963,0.296296296,0.140740741,0.339259259,0.014814815,0.082962963
401 to 500,0.027915434,0.013631356,0.098624989,0.740460156,0.006489317,0.034371905
401 to 500,0.004444444,0.36,0.106666667,0.16,0.026666667,0.031111111
401 to 500,0.001204819,0,0.007228916,0.779518072,0.001204819,0
401 to 500,0.006451613,0.129032258,0.105806452,0.570322581,0.003870968,0.051612903
401 to 500,0,0.034770515,0.121001391,0.228094576,0.005563282,0.066759388
401 to 500,0.074183362,0.373030664,0.189418647,0.22167866,0.007195734,0.0505427
401 to 500,0.011940299,0.197014925,0.247761194,0.319402985,0.014925373,0.03880597
401 to 500,0.006666667,0,0.016666667,0.838333333,0,0.003333333
401 to 500,0.007005699,0.122915795,0.063244651,0.505535703,0.003629213,0.039520042
401 to 500,0.000750557,0.006729466,0.043705153,0.576573745,0.004162281,0.019880142
401 to 500,0.007501875,0.07651913,0.04276069,0.656414104,0.004501125,0.015753938
401 to 500,0.017108567,0.366437938,0.172608831,0.185929219,0.009576019,0.032816456
401 to 500,0.015138023,0.002671416,0.024933215,0.891362422,0.00445236,0.024933215
401 to 500,0.002224199,0.075622776,0.165925267,0.456405694,0.011120996,0.028469751
401 to 500,0.010037641,0.022584693,0.233375157,0.623588457,0.001254705,0.042659975
401 to 500,0.015662651,0.068674699,0.145783133,0.028915663,0.006024096,0.095180723
401 to 500,0.00837258,0.198325484,0.235478807,0.10570382,0.011512297,0.080586081
401 to 500,0.002425395,0.020741136,0.176363792,0.690975988,0.001467815,0.01838986
401 to 500,0.027666546,0.019371202,0.452507734,0.047642659,0.078281937,0.181517599
401 to 500,0.003896104,0.058441558,0.153246753,0.306493506,0.009090909,0.109090909
501 to 600,0.000584112,0.003451276,0.01710145,0.540813144,0.000721241,0.007331736
501 to 600,0.008591065,0.046391753,0.048109966,0.812714777,0.003436426,0.017182131
501 to 600,0.002762431,0.093922652,0.414364641,0.124309392,0.055248619,0.135359116
501 to 600,0.019642857,0.008928571,0.039285714,0.805357143,0.001785714,0
501 to 600,0.039267016,0.243455497,0.089005236,0.052356021,0.073298429,0.091623037
501 to 600,0.008264463,0.138842975,0.127272727,0.216528926,0.014876033,0.360330579
501 to 600,0,0.025641026,0.090909091,0.687645688,0.009324009,0.032634033
501 to 600,0.00427655,0.011404134,0.054169636,0.840342124,0.002851033,0.015680684
501 to 600,0.002121539,0.014747664,0.130170009,0.500991679,0.198090304,0.076922775
501 to 600,0.005955561,0.029777806,0.060722682,0.766450839,0.002218935,0.030205231
501 to 600,0.019952494,0.190023753,0.295011876,0.17719715,0.004275534,0.035629454
501 to 600,0.000665779,0.34620506,0.037949401,0.378828229,0.004660453,0.013315579
501 to 600,0.030146168,0.06604598,0.057436854,0.487921615,0.001272265,0.019953825
501 to 600,0.001135718,0.190800681,0.253833049,0.197614991,0.105053947,0.022714367
501 to 600,0.025085155,0.151769203,0.227102923,0.331803223,0.036160433,0.059346851
501 to 600,0.030136986,0.024657534,0.167123288,0.380821918,0.019178082,0.090410959
501 to 600,0.013407821,0.026815642,0.067039106,0.554189944,0.003351955,0.031284916
501 to 600,0.061089995,0.005514297,0.12643705,0.498386059,0.011028595,0.089918718
501 to 600,0.103559871,0.051779935,0.029126214,0.588996764,0.022653722,0.038834951
501 to 600,0.005050505,0.053872054,0.141414141,0.410774411,0.013468013,0.107744108
501 to 600,0.004854369,0.366504854,0.038834951,0.567961165,0.002427184,0.007281553
501 to 600,0.006493506,0.077922078,0.201298701,0.435064935,0,0.045454545
501 to 600,0.021108179,0.218997361,0.19525066,0.398416887,0.013192612,0.079155673
501 to 600,0.002824859,0.050847458,0.15819209,0.491525424,0.056497175,0.025423729
501 to 600,0.000286205,0.000318471,0.008211529,0.509253898,0.000955414,0.004361799
501 to 600,0.044025157,0.050314465,0.194968553,0.27672956,0.066037736,0.147798742
501 to 600,0.005730659,0.573065903,0.051575931,0.028653295,0.020057307,0.137535817
501 to 600,0.067226891,0.022408964,0.105042017,0.703081232,0.004201681,0.016806723
501 to 600,0.04516129,0,0.24516129,0.216129032,0.041935484,0.193548387
501 to 600,0.052282158,0.07966805,0.12780083,0.118672199,0.015145228,0.197302905
501 to 600,0.005037783,0.164987406,0.36209068,0.196473552,0.054785894,0.09256927
501 to 600,0.004068348,0.02278275,0.063466233,0.559804719,0.008136697,0.008950366
501 to 600,0.010335917,0.034453058,0.061154177,0.798449612,0.001722653,0.022394488
501 to 600,0.007036351,0.610975503,0.045224922,0.201597353,0.010433739,0.058331325
501 to 600,0.001545595,0.003193042,0.028482745,0.915528265,0,0.008135381
501 to 600,0.024150581,0.053310239,0.165790154,0.622371476,0.009202332,0.049675751
501 to 600,0.007352941,0.007352941,0.149509804,0.637254902,0.007352941,0.019607843
501 to 600,0.006840796,0.01119403,0.031716418,0.919154229,0,0.008084577
501 to 600,0.004307336,0.011416043,0.039122338,0.817295087,0.003290215,0.051074273
501 to 600,0.034739454,0.017369727,0.009925558,0.312655087,0.044665012,0.156327543
501 to 600,0.006180733,0.026214834,0.215206735,0.224904092,0.01928815,0.048806479
501 to 600,0.045901639,0.085245902,0.213114754,0.180327869,0.029508197,0.239344262
501 to 600,0.001139601,0.531623932,0.030769231,0.376638177,0.001709402,0.028490028
501 to 600,0.003889417,0.013667742,0.063611179,0.787458867,0.014882932,0.027357865
501 to 600,0.005352013,0.019244243,0.116404024,0.56513499,0.007725431,0.038441193
501 to 600,0.001826306,0.00528057,0.041103282,0.587735454,0.002039717,0.020931265
501 to 600,0.001083306,0.010182523,0.070754301,0.775401887,0.004900727,0.016818107
501 to 600,0.000332889,0.02050722,0.035977123,0.781109812,0.003581694,0.009493615
501 to 600,0.000601866,0.024074631,0.009027987,0.304544087,0.000601866,0.003310262
501 to 600,0.053956835,0.241007194,0.35971223,0.179856115,0.007194245,0.089928058
501 to 600,0.00137931,0.007382847,0.020592396,0.888744474,0.003952255,0.015428824
501 to 600,0.007156799,0.042940794,0.101496422,0.744307092,0.007156799,0.00325309
501 to 600,0.00137931,0.007382847,0.020592396,0.888744474,0.003952255,0.015428824
501 to 600,0.008982036,0.068862275,0.137724551,0.646706587,0.005988024,0.047904192
501 to 600,0.016227389,0.005605638,0.094346141,0.740138678,0.008113695,0.060560152
501 to 600,0.005235602,0.017452007,0.043630017,0.890052356,0.003490401,0.005235602
501 to 600,0.002427184,0.027508091,0.044498382,0.731391586,0.002427184,0.008899676
501 to 600,0.002566274,0.011995104,0.055910768,0.727865686,0.009449878,0.020361804
501 to 600,0.006711409,0.006711409,0.063758389,0.765100671,0.010067114,0.013422819
501 to 600,0.026748971,0.045953361,0.257887517,0.386831276,0.007544582,0.099451303
501 to 600,0.010186757,0.125636672,0.370118846,0.312393888,0.003395586,0.025466893
501 to 600,0.001340483,0.022788204,0.032171582,0.701072386,0.004021448,0.020107239
501 to 600,0.002849003,0.017094017,0.170940171,0.011396011,0.031339031,0.615384615
501 to 600,0.015447154,0.001626016,0.12195122,0.120325203,0.008130081,0.015447154
501 to 600,0.004255319,0.161702128,0.025531915,0.729787234,0.00212766,0.010638298
501 to 600,0.003378378,0.050675676,0.016891892,0.807432432,0.003378378,0.006756757
501 to 600,0.008159565,0.020852221,0.049864007,0.712601995,0.000906618,0.009972801
501 to 600,0.015768741,0.046345844,0.076141166,0.487911025,0.029994137,0.053108931
501 to 600,0.010729614,0.158798283,0.221030043,0.158798283,0.006437768,0.057939914
501 to 600,0.005163511,0.08605852,0.048192771,0.285714286,0.471600688,0.022375215
501 to 600,0.003787879,0.011363636,0.068181818,0.824494949,0.006313131,0.025252525
501 to 600,0.00304525,0.069422154,0.139753331,0.483959069,0.00982908,0.045303596
501 to 600,0.009993969,0.024274145,0.071587548,0.703239424,0.006569312,0.028840355
501 to 600,0.005698006,0.005698006,0.025641026,0.837606838,0.011396011,0.002849003
501 to 600,0.005524862,0.027624309,0.093922652,0.11878453,0.013812155,0.074585635
501 to 600,0.005970149,0.239402985,0.050746269,0.661492537,0.00238806,0.008358209
501 to 600,0.003402601,0.035051731,0.094524874,0.617482931,0.081107967,0.053330488
501 to 600,0.000542299,0.006507592,0.040130152,0.76681128,0.007049892,0.003253796
501 to 600,0.028104424,0.021509262,0.125257482,0.560097283,0.006703575,0.068470428
501 to 600,0.006310958,0.169822146,0.064257028,0.148020654,0.004016064,0.021227768
501 to 600,0.002291692,0.073752624,0.145456843,0.058930426,0.002414755,0.064752637
501 to 600,0.010033831,0.280375698,0.052914925,0.27111701,0.001829352,0.036184629
501 to 600,0.029100529,0.08994709,0.346560847,0.153439153,0.007936508,0.126984127
501 to 600,0.010183299,0.233197556,0.298370672,0.33299389,0.00305499,0.050916497
501 to 600,0.003355705,0.007810524,0.01886976,0.077117985,0.002791557,0.015032584
501 to 600,0,0.025058063,0.043999688,0.669737355,0.000952381,0.025474242
501 to 600,0.012594458,0,0.040302267,0.906801008,0.002518892,0.010075567
501 to 600,0.003974155,0.001440448,0.017883698,0.901021122,0.000155618,0.006467974
501 to 600,0.035780077,0.011500363,0.062849353,0.520205901,0.070281167,0.043332947
501 to 600,0.000734754,0.155767818,0.05143277,0.681116826,0.008817046,0.0191036
501 to 600,0.012244898,0.008163265,0.085714286,0.844897959,0.006122449,0.010204082
501 to 600,0.010902886,0.334997821,0.221780657,0.043836841,0.027877704,0.213566559
501 to 600,0,0.001243781,0.048269292,0.901476659,0.003546099,0.014740129
501 to 600,0,0,0.016100179,0.949910555,0,0.005366726
501 to 600,0.003232096,0.019992892,0.189622714,0.39864761,0.005546911,0.180166551
501 to 600,0.004545455,0.013636364,0.006818182,0.925,0.004545455,0
501 to 600,0,0.040322581,0.084677419,0.5,0.024193548,0.00672043
501 to 600,0.001124859,0.030371204,0.079865017,0.561304837,0.007874016,0.028121485
501 to 600,0,0.236051502,0.040772532,0.660228898,0.006437768,0.012875536
501 to 600,0.00120599,0.032572066,0.188374772,0.27056729,0.005344285,0.142344565
501 to 600,0.00648473,0.047706578,0.085316699,0.770024203,0.003647108,0.020984709
501 to 600,0.003345945,0.005939866,0.032126747,0.895033042,0.002888692,0.012291171
501 to 600,0.011077543,0.103726083,0.026183283,0.38469285,0.004028197,0.012084592
501 to 600,0.003125,0.003125,0.00625,0.6125,0.00625,0.090625
501 to 600,0,0.005185185,0.021481481,0.925925926,0.001481481,0.008888889
501 to 600,0.003787879,0.060606061,0.128787879,0.435606061,0.018939394,0.212121212
501 to 600,0.003635223,0.008032053,0.194407693,0.419952366,0.003643452,0.09252722
501 to 600,0.008634066,0.153880233,0.090210801,0.360308994,0.008809599,0.040195958
501 to 600,0.005952381,0.001190476,0.029761905,0.614285714,0.004761905,0.001190476
501 to 600,0.002380952,0.097619048,0.264285714,0.454761905,0.00952381,0.016666667
501 to 600,0,0.297921478,0.242494226,0.25404157,0.009237875,0.053117783
501 to 600,0.028869514,0.011213318,0.107412865,0.724627366,0.009208013,0.028358955
501 to 600,0.011764706,0.092156863,0.025490196,0.782352941,0.003921569,0.017647059
501 to 600,0.000394011,0.007092199,0.042553191,0.917651694,0,0.004334121
501 to 600,0,0,0.007598784,0.940729483,0,0
501 to 600,0.0152207,0.03805175,0.080669711,0.730593607,0.01065449,0.03500761
501 to 600,0,0.016474465,0.148270181,0.219110379,0.009884679,0.15815486
501 to 600,0.016025641,0.182692308,0.141025641,0.342948718,0.016025641,0.060897436
501 to 600,0.007503083,0.127842605,0.056142303,0.376245166,0.003811533,0.038300346
501 to 600,0.001028669,0.008035271,0.040739845,0.5361952,0.002106585,0.014651373
501 to 600,0.00508044,0.060965284,0.049957663,0.681625741,0.010160881,0.018628281
501 to 600,0.006122449,0,0.030612245,0.810204082,0.005102041,0.03877551
501 to 600,0.001578947,0.162631579,0.279473684,0.328421053,0.025263158,0.061052632
501 to 600,0.018963338,0.02022756,0.236409608,0.543615676,0.006321113,0.03539823
501 to 600,0.012224939,0.10391198,0.117359413,0.052567237,0.003667482,0.100244499
501 to 600,0.004643149,0.042175974,0.124097107,0.078925595,0.003192727,0.035569657
501 to 600,0.004345986,0.027536507,0.19682036,0.628991038,0.003038892,0.039994217
501 to 600,0.023279031,0.030507629,0.462044797,0.040262308,0.076578101,0.142875649
601 to 700,0.000866551,0.000433276,0.005632582,0.294627383,0.000433276,0.001299827
601 to 700,0.001801802,0.021621622,0.05045045,0.855855856,0.005405405,0.021621622
601 to 700,0.026738145,0.302982088,0.191340614,0.072484993,0.053961452,0.075441166
601 to 700,0.011235955,0.553058677,0.11360799,0.073657928,0.003745318,0.11360799
601 to 700,0.005925926,0.122962963,0.075555556,0.245925926,0.01037037,0.379259259
601 to 700,0.00239153,0.009791271,0.072039158,0.732896021,0.003483233,0.025474333
601 to 700,0.008064516,0.024193548,0.139784946,0.518817204,0.147849462,0.040322581
601 to 700,0.002365767,0.013313617,0.027458807,0.886928263,0.001182884,0.006656808
601 to 700,0.001548846,0.015514467,0.110136574,0.579588708,0.171283229,0.052595225
601 to 700,0.007843137,0,0.074509804,0.749019608,0.005882353,0.029411765
601 to 700,0.014829659,0.243286573,0.142284569,0.098997996,0.00240481,0.018837675
601 to 700,0.023575639,0.129666012,0.080550098,0.614931238,0.003929273,0.029469548
601 to 700,0.004305705,0.242734123,0.193756728,0.334230355,0.040365985,0.026372443
601 to 700,0.018672199,0.136929461,0.298755187,0.205394191,0.056016598,0.078838174
601 to 700,0.017985612,0.537769784,0.075539568,0.151079137,0.012589928,0.059352518
601 to 700,0.001264223,0.040876528,0.004635483,0.218710493,0.01517067,0.612726507
601 to 700,0.074157303,0.013483146,0.2,0.208988764,0.026966292,0.298876404
601 to 700,0.056740443,0.094925106,0.038788285,0.618958194,0,0.069930695
601 to 700,0.02712161,0.56167979,0.069991251,0.282589676,0.010498688,0.015748031
601 to 700,0.063291139,0.462025316,0.147679325,0.189873418,0.014767932,0.056962025
601 to 700,0.00483871,0.032258065,0.237096774,0.412903226,0.070967742,0.019354839
601 to 700,0.000793651,0.001587302,0.014285714,0.532539683,0.000793651,0.001587302
601 to 700,0.047794118,0.003676471,0.191176471,0.327205882,0.033088235,0.073529412
601 to 700,0.004938272,0.644444444,0.066666667,0.056790123,0.019753086,0.101234568
601 to 700,0.025116279,0.206511628,0.130232558,0.584186047,0.004651163,0.011162791
601 to 700,0.036065574,0.003278689,0.209836066,0.226229508,0.052459016,0.268852459
601 to 700,0.076481836,0.090928405,0.199702571,0.063309964,0.019864032,0.221159975
601 to 700,0.006646972,0.459379616,0.107090103,0.29985229,0.018463811,0.028064993
601 to 700,0.004163775,0.020818876,0.052047189,0.451769604,0.0055517,0.014573213
601 to 700,0.017306245,0.0413845,0.066215199,0.754702784,0.006019564,0.045899172
601 to 700,0.007407407,0.044444444,0.066666667,0.711111111,0.019753086,0.009876543
601 to 700,0.01323043,0.452039691,0.055126792,0.303197354,0.012127894,0.065049614
601 to 700,0.003947368,0.003070175,0.050837321,0.867025518,0.000757576,0.017982456
601 to 700,0.000952683,0.009209273,0.032073674,0.892346777,0,0.003175611
601 to 700,0.039207899,0.049868793,0.172382009,0.536082846,0.007039902,0.069659641
601 to 700,0.002564103,0.020512821,0.207692308,0.507692308,0.025641026,0.046153846
601 to 700,0.009661836,0.371980676,0.164251208,0.101449275,0.053140097,0.130434783
601 to 700,0.003504673,0.006425234,0.031542056,0.927570093,0.001168224,0.007593458
601 to 700,0.001482982,0.015732014,0.03245425,0.858568289,0.000979825,0.026964287
601 to 700,0.04040404,0.007575758,0,0.285353535,0.070707071,0.161616162
601 to 700,0.002369668,0.035545024,0.21563981,0.17535545,0.037914692,0.090047393
601 to 700,0.001754386,0,0.040350877,0.887719298,0,0.001754386
601 to 700,0.011494253,0.07183908,0.048850575,0.672413793,0.005747126,0.011494253
601 to 700,0.009547392,0.012850981,0.094839217,0.65995803,0.037537955,0.039671304
601 to 700,0.008389106,0.010418603,0.135638078,0.625071007,0.006743044,0.031947801
601 to 700,0.096433289,0.077939234,0.035667107,0.542932629,0.00660502,0.01321004
601 to 700,0.001625504,0.006433598,0.053834712,0.572709733,0.002361321,0.030256241
601 to 700,0,0.009958506,0.012448133,0.323651452,0,0.004564315
601 to 700,0.001644791,0.010059537,0.075625465,0.649863533,0.013281998,0.024096886
601 to 700,0.000702766,0.012572404,0.036724631,0.762249673,0.003576545,0.01324915
601 to 700,0.00123533,0.010500309,0.010809141,0.318715256,0.000308833,0.000926498
601 to 700,0.064846416,0.23890785,0.296928328,0.184300341,0.027303754,0.085324232
601 to 700,0.003770669,0.009033875,0.0318033,0.867539143,0.002784789,0.01267102
601 to 700,0.006663159,0.02127257,0.111616758,0.739852183,0.003630814,0.006283154
601 to 700,0.003770669,0.009033875,0.0318033,0.867539143,0.002784789,0.01267102
601 to 700,0.017191977,0.108882521,0.189111748,0.518624642,0.025787966,0.045845272
601 to 700,0.021204411,0.003392706,0.115351993,0.698049194,0.006785411,0.073791349
601 to 700,0.001730104,0.019031142,0.051903114,0.897923875,0.001730104,0.003460208
601 to 700,0.005498822,0.036135114,0.054202671,0.719560094,0.003142184,0.006284368
601 to 700,0.013196481,0.004398827,0.042521994,0.774193548,0.007331378,0.029325513
601 to 700,0.030648644,0.003144654,0.154336807,0.55937764,0.013991364,0.08195344
601 to 700,0.013158401,0.026981928,0.239955295,0.394804372,0.012193336,0.111461745
601 to 700,0.00456621,0.03348554,0.02587519,0.832572298,0.00152207,0.02587519
601 to 700,0.007792208,0.187012987,0.324675325,0.067532468,0.023376623,0.137662338
601 to 700,0.007093239,0.001739413,0.103085067,0.193138001,0.009086181,0.016432949
601 to 700,0.002179162,0.268163709,0.097808765,0.499173005,0.003984064,0.023119643
601 to 700,0.004595588,0.013786765,0.042279412,0.879595588,0.000919118,0.010110294
601 to 700,0.016564177,0.045632673,0.061394282,0.566665646,0.027753115,0.044270275
601 to 700,0.006302521,0.100840336,0.100840336,0.468487395,0.174369748,0.048319328
601 to 700,0.005141388,0.05655527,0.300771208,0.223650386,0.05655527,0.249357326
601 to 700,0.014226866,0.02554909,0.083952958,0.680535963,0.009105782,0.044177002
601 to 700,0.010800508,0.256670902,0.141677255,0.386277001,0.022236341,0.042566709
601 to 700,0.005333333,0.005333333,0.010666667,0.768,0.005333333,0.008
601 to 700,0.028571429,0.025714286,0.04,0.14,0.022857143,0.071428571
601 to 700,0.001105945,0.020937836,0.068359082,0.656699597,0.156498657,0.031777523
